num,id1,id2,true_ans,predicted
4318,12861,34836,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4319,28610,26161,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4320,49950,28654,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4321,9568,3744,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4322,26263,28742,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4323,8285,27024,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4324,49546,3814,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4325,28700,38624,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4326,16879,27242,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4327,49871,26178,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4328,49974,27271,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4329,28781,26397,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4330,49939,28595,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4331,49713,28548,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4332,8185,9669,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4333,28898,9745,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4334,12579,29700,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4335,27494,34908,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4336,16782,38842,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4337,3774,28901,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4338,9540,29696,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4339,12773,12681,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4340,26024,49894,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4341,39979,9508,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4342,26242,49980,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4343,38770,3507,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4344,29604,9713,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4345,38772,26391,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4346,9715,8354,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4347,27085,8231,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4348,8116,8047,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4349,28720,39682,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4350,12951,8469,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4351,26180,3952,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4352,3846,39974,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4353,9981,26498,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4354,39589,26078,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4355,45348,16786,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4356,29528,12699,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4357,12765,3713,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4358,8333,29851,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4359,45420,8193,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4360,29860,34812,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4361,26340,45308,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4362,16895,9689,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4363,12902,26473,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4364,12675,29543,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4365,26280,39727,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4366,28862,49949,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4367,9142,26397,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4368,28810,28702,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4369,9040,9320,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4370,8369,28832,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4371,49870,27358,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4372,16503,34661,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4373,12522,16821,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4374,38803,28792,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4375,29911,27087,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4376,9324,45300,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4377,3998,8420,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4378,3783,9080,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4379,28736,8118,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4380,39860,12980,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4381,9197,3785,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4382,12892,49566,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4383,9297,34540,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4384,45405,29938,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4385,12517,39882,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4386,26163,9148,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4387,39766,12607,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4388,45014,28986,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4389,49855,27470,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4390,12528,34508,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4391,38891,26243,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4392,9861,29701,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4393,45250,29986,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4394,27129,9132,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4395,28672,8268,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4396,29737,38516,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4397,9643,16634,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4398,12646,28831,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4399,49872,9981,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4400,34920,34891,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4401,38862,38935,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4402,49726,28968,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4403,26186,12698,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4404,9145,12644,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4405,9480,39694,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4406,39998,12825,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4407,9898,12663,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4408,8038,49509,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4409,9299,16621,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4410,45069,8359,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4411,28910,12616,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4412,28924,26025,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4413,38598,34862,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4414,38705,49947,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4415,45382,9929,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4416,34965,8332,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4417,34768,27223,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4418,27452,9697,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4419,39974,12729,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4420,45045,49985,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4421,9643,3630,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4422,12713,29994,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4423,27389,26181,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4424,27021,8165,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4425,3870,8240,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4426,28741,34658,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4427,45442,29884,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4428,3717,45019,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4429,29501,9336,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4430,49746,39671,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4431,12938,8469,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4432,34981,28519,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4433,8024,34781,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4434,45081,8163,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4435,9592,26086,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4436,26455,39830,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4437,49764,38940,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4438,16951,9079,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4439,9224,9614,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4440,45036,3955,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4441,34510,49506,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4442,38955,9629,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4443,9933,16978,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4444,12596,49945,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4445,9995,39915,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4446,38553,16623,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4447,9237,3683,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4448,49608,28867,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4449,16664,29804,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4450,3797,9198,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4451,39689,8086,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4452,8272,45206,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4453,38660,9160,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4454,26235,34777,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4455,3667,9254,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4456,38990,9822,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4457,8201,8222,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4458,49813,34663,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4459,16628,9719,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4460,12768,16884,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4461,9283,3795,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4462,49581,49644,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4463,29579,3555,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4464,8325,38791,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4465,34757,8093,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4466,49861,49956,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4467,39772,16776,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4468,39613,45434,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4469,26261,27119,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4470,12613,12624,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4471,38575,29779,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4472,28886,9126,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4473,26082,29776,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4474,29982,29592,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4475,8471,16990,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4476,27399,3728,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4477,39829,49685,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4478,3792,28509,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4479,28934,34628,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4480,26230,27057,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4481,28800,27152,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4482,39598,29686,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4483,28587,49661,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4484,39611,3853,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4485,27007,16566,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4486,9369,3812,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4487,3897,34657,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4488,3640,3527,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4489,49665,9997,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4490,45453,38812,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4491,9618,49922,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4492,9960,27162,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4493,27195,27418,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4494,27384,27386,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4495,3567,45272,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4496,3650,27217,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4497,16935,34607,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4498,26051,28634,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4499,8043,16597,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4500,34581,28705,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4501,39813,16526,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4502,3534,38987,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4503,16699,9309,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4504,12513,12999,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4505,3773,9757,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4506,34515,29633,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4507,34687,28944,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4508,16773,9233,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4509,16713,45460,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4510,49845,38521,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4511,39663,49944,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4512,34909,26310,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4513,8038,12790,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4514,34870,9488,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4515,26218,9272,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4516,39672,39576,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4517,39693,29928,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4518,34538,28553,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4519,12985,3702,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4520,39752,28535,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4521,9019,3570,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4522,28925,45353,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4523,29674,9554,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4524,45292,12668,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4525,29623,49598,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4526,26047,34821,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4527,45029,8120,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4528,26109,38655,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4529,39890,45342,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4530,38506,39929,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4531,29729,29565,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4532,45495,34985,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4533,26406,34955,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4534,9796,12837,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4535,27084,39547,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4536,45421,45071,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4537,26411,27225,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4538,26179,29703,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4539,34853,3576,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4540,49623,45321,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4541,45002,38850,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4542,27398,9382,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4543,29774,9580,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4544,45294,12537,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4545,8308,8383,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4546,34683,16621,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4547,9486,28563,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4548,9099,29537,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4549,45333,16937,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4550,9377,38669,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4551,9370,39525,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4552,45438,45210,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
